Name,IP,BON name,From,Until,GPS state,Latitude,Longitude
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:38:31,02-03-2020 21:38:31,FIX,53.008539517,6.5906432
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:43:31,02-03-2020 21:43:31,FIX,53.0085419,6.59065015
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:48:31,02-03-2020 21:48:31,FIX,53.008556233,6.590655067
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:53:31,02-03-2020 21:53:31,FIX,53.008557467,6.590655683
BW4493,172.25.94.225,BON-NL-7,02-03-2020 21:58:31,02-03-2020 21:58:31,FIX,53.008557683,6.590657
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:03:31,02-03-2020 22:03:31,FIX,53.008559767,6.590657517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:08:31,02-03-2020 22:08:31,FIX,53.008562567,6.590656633
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:13:31,02-03-2020 22:13:31,FIX,53.008563683,6.590655683
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:18:31,02-03-2020 22:18:31,FIX,53.00856445,6.590657483
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:23:31,02-03-2020 22:23:31,FIX,53.008566017,6.590658017
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:28:31,02-03-2020 22:28:31,FIX,53.008558633,6.59071255
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:33:31,02-03-2020 22:33:31,FIX,53.00855465,6.59071035
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:38:31,02-03-2020 22:38:31,FIX,53.008556067,6.59065095
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:43:31,02-03-2020 22:43:31,FIX,53.008553983,6.590650317
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:48:31,02-03-2020 22:48:31,FIX,53.008552367,6.590650567
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:53:31,02-03-2020 22:53:31,FIX,53.0085531,6.59065245
BW4493,172.25.94.225,BON-NL-7,02-03-2020 22:58:31,02-03-2020 22:58:31,FIX,53.008553733,6.590652633
BW4493,172.25.94.225,BON-NL-7,02-03-2020 23:03:31,02-03-2020 23:03:31,FIX,53.00855595,6.5906556
BW4493,172.25.94.225,BON-NL-7,02-03-2020 23:08:31,02-03-2020 23:08:31,FIX,53.008570967,6.590648167
BW4493,172.25.94.225,BON-NL-7,02-03-2020 23:13:31,02-03-2020 23:13:31,FIX,53.008567017,6.59067405
BW4493,172.25.94.225,BON-NL-7,02-03-2020 23:18:31,02-03-2020 23:18:31,FIX,53.008570817,6.590675517
BW4493,172.25.94.225,BON-NL-7,02-03-2020 23:23:31,02-03-2020 23:23:31,FIX,53.008571883,6.59067465
